,feature.node.kubernetes.io/cpu-hardware_multithreading,feature.node.kubernetes.io/cpu-model.family,feature.node.kubernetes.io/cpu-model.id,feature.node.kubernetes.io/cpu-model.vendor_id,feature.node.kubernetes.io/kernel-version.full,feature.node.kubernetes.io/kernel-version.major,feature.node.kubernetes.io/kernel-version.minor,feature.node.kubernetes.io/kernel-version.revision,feature.node.kubernetes.io/system-os_release.ID,feature.node.kubernetes.io/system-os_release.VERSION_ID,feature.node.kubernetes.io/system-os_release.VERSION_ID.major,optimization,threads,micro_arch,futex_waiting_ns,cpu_running_ns,cpu_waiting_ns,y_actual
hpc6a.48xlarge.znver2-Ofast.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,Ofast,10390.0,396468.0,100002.0,3.24394
hpc6a.48xlarge.znver2-Ofast.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,Ofast,10390.0,396468.0,100002.0,1.9001
hpc6a.48xlarge.znver2-Ofast.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,Ofast,10390.0,396468.0,100002.0,2.34587
hpc6a.48xlarge.x86-64-v4-O0.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,1.0,O0,9650.0,70742.0,21000.0,2.40945
hpc6a.48xlarge.x86-64-v4-O0.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,1.0,O0,9650.0,70742.0,21000.0,2.51257
hpc6a.48xlarge.x86-64-v4-O0.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,1.0,O0,9650.0,70742.0,21000.0,2.83441
hpc6a.48xlarge.x86-64-v3-O0.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,1.0,O0,10130.0,319343.76127133967,57724.07098234954,2.41751
hpc6a.48xlarge.x86-64-v3-O0.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,1.0,O0,10130.0,319343.76127133967,57724.07098234954,2.25342
hpc6a.48xlarge.x86-64-v3-O0.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,1.0,O0,10130.0,319343.76127133967,57724.07098234954,2.74075
hpc6a.48xlarge.x86-64-v2-Ofast.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,Ofast,10140.0,223679.0299823633,69721.64021164022,2.35804
hpc6a.48xlarge.x86-64-v2-Ofast.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,Ofast,10140.0,223679.0299823633,69721.64021164022,2.68435
hpc6a.48xlarge.x86-64-v2-Ofast.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,Ofast,10140.0,223679.0299823633,69721.64021164022,2.33274
hpc6a.48xlarge.znver2-O1.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,O1,10120.0,249381.4862914863,52755.544733044735,2.03529
hpc6a.48xlarge.znver2-O1.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,O1,10120.0,249381.4862914863,52755.544733044735,2.47478
hpc6a.48xlarge.znver2-O1.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,O1,10120.0,249381.4862914863,52755.544733044735,1.36175
hpc6a.48xlarge.broadwell-Og.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,Og,9601.0,75496.25,39920.0,2.47975
hpc6a.48xlarge.broadwell-Og.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,Og,9601.0,75496.25,39920.0,2.40117
hpc6a.48xlarge.broadwell-Og.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,Og,9601.0,75496.25,39920.0,2.26059
hpc6a.48xlarge.icelake-server-O0.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,1.0,O0,9660.0,27082.0,27980.0,4.5012
hpc6a.48xlarge.icelake-server-O0.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,1.0,O0,9660.0,27082.0,27980.0,2.45242
hpc6a.48xlarge.icelake-server-O0.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,1.0,O0,9660.0,27082.0,27980.0,1.76603
hpc6a.48xlarge.x86-64-v3-O1.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,1.0,O1,9940.0,304291.34996118007,99258.08646767885,2.34793
hpc6a.48xlarge.x86-64-v3-O1.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,1.0,O1,9940.0,304291.34996118007,99258.08646767885,2.06975
hpc6a.48xlarge.x86-64-v3-O1.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,1.0,O1,9940.0,304291.34996118007,99258.08646767885,1.98703
hpc6a.48xlarge.skylake-O0.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,1.0,O0,9750.0,71343.0,22950.0,4.66964
hpc6a.48xlarge.skylake-O0.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,1.0,O0,9750.0,71343.0,22950.0,2.59381
hpc6a.48xlarge.skylake-O0.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,1.0,O0,9750.0,71343.0,22950.0,1.40467
hpc6a.48xlarge.bdver4-O1.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,1.0,O1,10260.0,137508.5,16051.5,1.99982
hpc6a.48xlarge.bdver4-O1.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,1.0,O1,10260.0,137508.5,16051.5,2.30147
hpc6a.48xlarge.bdver4-O1.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,1.0,O1,10260.0,137508.5,16051.5,1.54465
hpc6a.48xlarge.x86-64-v2-O3.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O3,10020.0,175339.96745897003,26780.419354838712,1.88932
hpc6a.48xlarge.x86-64-v2-O3.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O3,10020.0,175339.96745897003,26780.419354838712,1.90462
hpc6a.48xlarge.x86-64-v2-O3.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O3,10020.0,175339.96745897003,26780.419354838712,2.38658
hpc6a.48xlarge.skylake-avx512-O0.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,1.0,O0,9861.0,35303.57142857143,12559.0,2.04806
hpc6a.48xlarge.skylake-avx512-O0.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,1.0,O0,9861.0,35303.57142857143,12559.0,1.44159
hpc6a.48xlarge.skylake-avx512-O0.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,1.0,O0,9861.0,35303.57142857143,12559.0,2.3415
hpc6a.48xlarge.broadwell-O2.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O2,10330.0,53638.5,91180.0,4.36186
hpc6a.48xlarge.broadwell-O2.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O2,10330.0,53638.5,91180.0,2.30013
hpc6a.48xlarge.broadwell-O2.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O2,10330.0,53638.5,91180.0,2.3203
hpc6a.48xlarge.znver3-Og.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,1.0,Og,9830.0,94923.0,56820.0,2.25827
hpc6a.48xlarge.znver3-Og.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,1.0,Og,9830.0,94923.0,56820.0,2.62227
hpc6a.48xlarge.znver3-Og.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,1.0,Og,9830.0,94923.0,56820.0,2.30164
hpc6a.48xlarge.sandybridge-O0.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,O0,9750.0,160086.0,81720.0,2.85697
hpc6a.48xlarge.sandybridge-O0.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,O0,9750.0,160086.0,81720.0,2.44664
hpc6a.48xlarge.sandybridge-O0.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,O0,9750.0,160086.0,81720.0,2.58745
hpc6a.48xlarge.skylake-O3.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,1.0,O3,9700.0,57472.0,4924597.0,4.88833
hpc6a.48xlarge.skylake-O3.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,1.0,O3,9700.0,57472.0,4924597.0,2.26404
hpc6a.48xlarge.skylake-O3.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,1.0,O3,9700.0,57472.0,4924597.0,1.72885
hpc6a.48xlarge.ivybridge-O2.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,O2,10070.0,208749.23995127252,72331.18055555556,2.38076
hpc6a.48xlarge.ivybridge-O2.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,O2,10070.0,208749.23995127252,72331.18055555556,1.74617
hpc6a.48xlarge.ivybridge-O2.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,O2,10070.0,208749.23995127252,72331.18055555556,2.28455
hpc6a.48xlarge.znver4-O1.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,1.0,O1,10000.0,443383.4215134548,142423.07558645835,2.39818
hpc6a.48xlarge.znver4-O1.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,1.0,O1,10000.0,443383.4215134548,142423.07558645835,2.48029
hpc6a.48xlarge.znver4-O1.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,1.0,O1,10000.0,443383.4215134548,142423.07558645835,1.91282
hpc6a.48xlarge.ivybridge-O0.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,O0,9881.0,196882.70188492065,63109.66269841269,2.32956
hpc6a.48xlarge.ivybridge-O0.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,O0,9881.0,196882.70188492065,63109.66269841269,2.55677
hpc6a.48xlarge.ivybridge-O0.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,O0,9881.0,196882.70188492065,63109.66269841269,2.67002
hpc6a.48xlarge.znver3-O2.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,1.0,O2,10210.0,236408.0,153800.0,2.54309
hpc6a.48xlarge.znver3-O2.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,1.0,O2,10210.0,236408.0,153800.0,1.44739
hpc6a.48xlarge.znver3-O2.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,1.0,O2,10210.0,236408.0,153800.0,1.67469
hpc6a.48xlarge.znver1-O3.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,1.0,O3,9660.0,76413.86666666667,23508.8,1.38857
hpc6a.48xlarge.znver1-O3.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,1.0,O3,9660.0,76413.86666666667,23508.8,1.58104
hpc6a.48xlarge.znver1-O3.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,1.0,O3,9660.0,76413.86666666667,23508.8,1.9724
hpc6a.48xlarge.znver2-O0.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,O0,10070.0,173432.20833333334,36696.131944444445,2.64112
hpc6a.48xlarge.znver2-O0.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,O0,10070.0,173432.20833333334,36696.131944444445,1.42684
hpc6a.48xlarge.znver2-O0.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,O0,10070.0,173432.20833333334,36696.131944444445,2.17863
hpc6a.48xlarge.x86-64-v2-Os.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,Os,9870.0,408808.0,239009.33333333334,2.97666
hpc6a.48xlarge.x86-64-v2-Os.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,Os,9870.0,408808.0,239009.33333333334,1.9311
hpc6a.48xlarge.x86-64-v2-Os.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,Os,9870.0,408808.0,239009.33333333334,2.40899
hpc6a.48xlarge.btver2-O0.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,O0,10050.0,13040.0,3032.75,2.78204
hpc6a.48xlarge.btver2-O0.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,O0,10050.0,13040.0,3032.75,1.46707
hpc6a.48xlarge.btver2-O0.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,O0,10050.0,13040.0,3032.75,1.38938
hpc6a.48xlarge.znver1-O2.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,1.0,O2,9790.0,15420.0,45011.0,2.94773
hpc6a.48xlarge.znver1-O2.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,1.0,O2,9790.0,15420.0,45011.0,2.59463
hpc6a.48xlarge.znver1-O2.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,1.0,O2,9790.0,15420.0,45011.0,2.56482
hpc6a.48xlarge.sandybridge-O2.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,O2,9860.0,68440.0,45762.0,2.37605
hpc6a.48xlarge.sandybridge-O2.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,O2,9860.0,68440.0,45762.0,1.77329
hpc6a.48xlarge.sandybridge-O2.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,O2,9860.0,68440.0,45762.0,2.45177
hpc6a.48xlarge.haswell-O1.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,1.0,O1,9690.0,310728.0,160804.0,4.53591
hpc6a.48xlarge.haswell-O1.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,1.0,O1,9690.0,310728.0,160804.0,2.38894
hpc6a.48xlarge.haswell-O1.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,1.0,O1,9690.0,310728.0,160804.0,2.18281
hpc6a.48xlarge.x86-64-v3-Og.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,1.0,Og,10281.0,247589.6,170498.4,2.39842
hpc6a.48xlarge.x86-64-v3-Og.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,1.0,Og,10281.0,247589.6,170498.4,1.71028
hpc6a.48xlarge.x86-64-v3-Og.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,1.0,Og,10281.0,247589.6,170498.4,2.22158
hpc6a.48xlarge.x86-64-v2-O2.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O2,9600.0,225655.27619047617,32439.5,2.19312
hpc6a.48xlarge.x86-64-v2-O2.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O2,9600.0,225655.27619047617,32439.5,2.49179
hpc6a.48xlarge.x86-64-v2-O2.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O2,9600.0,225655.27619047617,32439.5,2.46774
hpc6a.48xlarge.sandybridge-Og.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,Og,9791.0,201854.51903292182,33050.66113624937,2.29036
hpc6a.48xlarge.sandybridge-Og.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,Og,9791.0,201854.51903292182,33050.66113624937,2.51195
hpc6a.48xlarge.sandybridge-Og.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,Og,9791.0,201854.51903292182,33050.66113624937,2.37893
hpc6a.48xlarge.ivybridge-Og.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,Og,9410.0,228058.7,35721.11111111111,2.11741
hpc6a.48xlarge.ivybridge-Og.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,Og,9410.0,228058.7,35721.11111111111,2.9358
hpc6a.48xlarge.ivybridge-Og.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,Og,9410.0,228058.7,35721.11111111111,2.38099
hpc6a.48xlarge.btver2-O2.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,O2,9610.0,16190.0,57382.0,2.44214
hpc6a.48xlarge.btver2-O2.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,O2,9610.0,16190.0,57382.0,2.12844
hpc6a.48xlarge.btver2-O2.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,O2,9610.0,16190.0,57382.0,1.66858
hpc6a.48xlarge.broadwell-O1.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O1,10031.0,24741.0,43331.0,4.3182
hpc6a.48xlarge.broadwell-O1.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O1,10031.0,24741.0,43331.0,1.94026
hpc6a.48xlarge.broadwell-O1.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O1,10031.0,24741.0,43331.0,2.42101
hpc6a.48xlarge.ivybridge-O1.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,O1,10081.0,155703.0,102573.0,2.5675
hpc6a.48xlarge.ivybridge-O1.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,O1,10081.0,155703.0,102573.0,1.78127
hpc6a.48xlarge.ivybridge-O1.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,1.0,O1,10081.0,155703.0,102573.0,1.47168
hpc6a.48xlarge.bdver4-O0.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,1.0,O0,9850.0,197526.1111111111,32149.751927599144,2.16509
hpc6a.48xlarge.bdver4-O0.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,1.0,O0,9850.0,197526.1111111111,32149.751927599144,2.31842
hpc6a.48xlarge.bdver4-O0.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,bdver4,1.0,O0,9850.0,197526.1111111111,32149.751927599144,1.44187
hpc6a.48xlarge.x86-64-v2-Og.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,Og,10120.0,271404.67791005294,109568.2671957672,2.44554
hpc6a.48xlarge.x86-64-v2-Og.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,Og,10120.0,271404.67791005294,109568.2671957672,1.53801
hpc6a.48xlarge.x86-64-v2-Og.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,Og,10120.0,271404.67791005294,109568.2671957672,2.39371
hpc6a.48xlarge.sandybridge-Ofast.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,Ofast,9980.0,58501.0,640902.0,2.43176
hpc6a.48xlarge.sandybridge-Ofast.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,Ofast,9980.0,58501.0,640902.0,2.33147
hpc6a.48xlarge.sandybridge-Ofast.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,1.0,Ofast,9980.0,58501.0,640902.0,2.56608
hpc6a.48xlarge.znver2-Og.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,Og,9790.0,158930.99000129933,48071.65904365904,2.04309
hpc6a.48xlarge.znver2-Og.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,Og,9790.0,158930.99000129933,48071.65904365904,2.05996
hpc6a.48xlarge.znver2-Og.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,Og,9790.0,158930.99000129933,48071.65904365904,2.47188
hpc6a.48xlarge.x86-64-v2-O1.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O1,9520.0,127083.0,65130.0,1.17955
hpc6a.48xlarge.x86-64-v2-O1.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O1,9520.0,127083.0,65130.0,2.3316
hpc6a.48xlarge.x86-64-v2-O1.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,1.0,O1,9520.0,127083.0,65130.0,2.32288
hpc6a.48xlarge.btver2-Og.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,Og,9730.0,272333.5642738067,88901.17801340697,3.79725
hpc6a.48xlarge.btver2-Og.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,Og,9730.0,272333.5642738067,88901.17801340697,2.13369
hpc6a.48xlarge.btver2-Og.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,Og,9730.0,272333.5642738067,88901.17801340697,2.42833
hpc6a.48xlarge.broadwell-O0.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O0,10370.0,166604.0,75880.0,4.2045
hpc6a.48xlarge.broadwell-O0.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O0,10370.0,166604.0,75880.0,2.77342
hpc6a.48xlarge.broadwell-O0.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,1.0,O0,10370.0,166604.0,75880.0,1.47038
hpc6a.48xlarge.znver2-O2.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,O2,9380.0,229690.517567791,391931.42156084656,2.8576
hpc6a.48xlarge.znver2-O2.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,O2,9380.0,229690.517567791,391931.42156084656,2.28162
hpc6a.48xlarge.znver2-O2.2.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,1.0,O2,9380.0,229690.517567791,391931.42156084656,2.39307
hpc6a.48xlarge.btver2-O1.0.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,O1,10251.0,15210.0,14490.0,2.54204
hpc6a.48xlarge.btver2-O1.1.0,false,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,1.0,O1,10251.0,15210.0,14490.0,1.89113
