,feature.node.kubernetes.io/cpu-hardware_multithreading,feature.node.kubernetes.io/cpu-model.family,feature.node.kubernetes.io/cpu-model.id,feature.node.kubernetes.io/cpu-model.vendor_id,feature.node.kubernetes.io/kernel-version.full,feature.node.kubernetes.io/kernel-version.major,feature.node.kubernetes.io/kernel-version.minor,feature.node.kubernetes.io/kernel-version.revision,feature.node.kubernetes.io/system-os_release.ID,feature.node.kubernetes.io/system-os_release.VERSION_ID,feature.node.kubernetes.io/system-os_release.VERSION_ID.major,optimization,threads,micro_arch,futex_waiting_ns,cpu_running_ns,cpu_waiting_ns,y_actual
r6a.12xlarge.x86-64-v3-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O3,2259097283.6465774,1782312.8264213197,1055893.847511258,8.98126
r6a.12xlarge.x86-64-v3-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O3,2259097283.6465774,1782312.8264213197,1055893.847511258,9.30868
r6a.12xlarge.x86-64-v3-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O3,2259097283.6465774,1782312.8264213197,1055893.847511258,9.47753
r6a.12xlarge.znver1-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Os,2099019283.5815299,1843820.2587399425,983132.8710764583,9.14145
r6a.12xlarge.znver1-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Os,2099019283.5815299,1843820.2587399425,983132.8710764583,9.16911
r6a.12xlarge.znver1-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Os,2099019283.5815299,1843820.2587399425,983132.8710764583,9.37302
r6a.12xlarge.sandybridge-O1.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O1,2247882484.81766,1589294.2370437852,986400.2062389363,8.99002
r6a.12xlarge.sandybridge-O1.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O1,2247882484.81766,1589294.2370437852,986400.2062389363,9.16226
r6a.12xlarge.sandybridge-O1.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O1,2247882484.81766,1589294.2370437852,986400.2062389363,9.36763
r6a.12xlarge.x86-64-v2-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O0,1929471292.968326,226822.5,114272.78571428571,8.66474
r6a.12xlarge.x86-64-v2-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O0,1929471292.968326,226822.5,114272.78571428571,9.20471
r6a.12xlarge.x86-64-v2-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O0,1929471292.968326,226822.5,114272.78571428571,9.33733
r6a.12xlarge.skylake-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Og,3527438322.9248667,83682.0,2697463.0,6.77504
r6a.12xlarge.skylake-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Og,3527438322.9248667,83682.0,2697463.0,9.15997
r6a.12xlarge.skylake-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Og,3527438322.9248667,83682.0,2697463.0,9.2699
r6a.12xlarge.ivybridge-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O3,3071251708.6597347,43631.0,2210.0,8.45143
r6a.12xlarge.ivybridge-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O3,3071251708.6597347,43631.0,2210.0,9.29379
r6a.12xlarge.ivybridge-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O3,3071251708.6597347,43631.0,2210.0,9.36415
r6a.12xlarge.broadwell-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Ofast,4172474961.632727,929505.0,16671.0,7.12526
r6a.12xlarge.broadwell-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Ofast,4172474961.632727,929505.0,16671.0,9.61477
r6a.12xlarge.broadwell-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Ofast,4172474961.632727,929505.0,16671.0,9.22599
r6a.12xlarge.znver4-O2.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O2,3783878542.941571,191476.0,10080.0,7.21928
r6a.12xlarge.znver4-O2.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O2,3783878542.941571,191476.0,10080.0,8.99636
r6a.12xlarge.znver4-O2.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O2,3783878542.941571,191476.0,10080.0,9.03875
r6a.12xlarge.znver3-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Os,2459027936.3356094,10220.0,674678.0,9.01471
r6a.12xlarge.znver3-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Os,2459027936.3356094,10220.0,674678.0,9.39835
r6a.12xlarge.znver3-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Os,2459027936.3356094,10220.0,674678.0,9.19031
r6a.12xlarge.znver1-O1.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O1,2465027992.4010086,1201401.0,25881.0,9.04777
r6a.12xlarge.znver1-O1.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O1,2465027992.4010086,1201401.0,25881.0,9.5958
r6a.12xlarge.znver1-O1.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O1,2465027992.4010086,1201401.0,25881.0,9.54413
r6a.12xlarge.sandybridge-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Os,2521155912.6708293,3230955.912795982,1531031.1390086615,8.9832
r6a.12xlarge.sandybridge-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Os,2521155912.6708293,3230955.912795982,1531031.1390086615,9.54683
r6a.12xlarge.sandybridge-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Os,2521155912.6708293,3230955.912795982,1531031.1390086615,9.39786
r6a.12xlarge.btver2-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Os,1225228783.5973065,1704666.5928443226,1032509.2406562306,9.20852
r6a.12xlarge.btver2-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Os,1225228783.5973065,1704666.5928443226,1032509.2406562306,9.23044
r6a.12xlarge.btver2-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Os,1225228783.5973065,1704666.5928443226,1032509.2406562306,9.2233
r6a.12xlarge.znver2-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Os,2518756186.745247,51004.666666666664,12880.666666666666,9.15779
r6a.12xlarge.znver2-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Os,2518756186.745247,51004.666666666664,12880.666666666666,9.50147
r6a.12xlarge.znver2-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Os,2518756186.745247,51004.666666666664,12880.666666666666,9.32561
r6a.12xlarge.znver3-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Ofast,2578839065.579514,2634826.7506276905,1515289.0634140777,8.77383
r6a.12xlarge.znver3-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Ofast,2578839065.579514,2634826.7506276905,1515289.0634140777,9.21607
r6a.12xlarge.znver3-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Ofast,2578839065.579514,2634826.7506276905,1515289.0634140777,9.18873
r6a.12xlarge.broadwell-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Os,2206067178.311787,2584166.8596486975,1290182.6196174193,8.96026
r6a.12xlarge.broadwell-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Os,2206067178.311787,2584166.8596486975,1290182.6196174193,9.29362
r6a.12xlarge.broadwell-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Os,2206067178.311787,2584166.8596486975,1290182.6196174193,9.23553
r6a.12xlarge.znver3-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O3,4031803673.045926,191165.0,38571.0,7.84677
r6a.12xlarge.znver3-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O3,4031803673.045926,191165.0,38571.0,9.19488
r6a.12xlarge.znver3-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O3,4031803673.045926,191165.0,38571.0,9.26262
r6a.12xlarge.haswell-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O3,2802738784.6301346,215966.0,5290.0,7.13881
r6a.12xlarge.haswell-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O3,2802738784.6301346,215966.0,5290.0,9.49508
r6a.12xlarge.haswell-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O3,2802738784.6301346,215966.0,5290.0,9.79908
r6a.12xlarge.znver3-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O0,1974542447.2232668,1093340.7513659287,728845.8231698914,8.6559
r6a.12xlarge.znver3-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O0,1974542447.2232668,1093340.7513659287,728845.8231698914,9.17486
r6a.12xlarge.znver3-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O0,1974542447.2232668,1093340.7513659287,728845.8231698914,9.08162
r6a.12xlarge.sapphirerapids-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O0,2150724192.8753686,809217.6024265188,470319.70837491093,6.89604
r6a.12xlarge.sapphirerapids-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O0,2150724192.8753686,809217.6024265188,470319.70837491093,9.2519
r6a.12xlarge.sapphirerapids-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O0,2150724192.8753686,809217.6024265188,470319.70837491093,9.16476
r6a.12xlarge.haswell-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,Og,1789018774.0576777,1720506.6180684958,832921.8019108678,9.32208
r6a.12xlarge.haswell-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,Og,1789018774.0576777,1720506.6180684958,832921.8019108678,9.33879
r6a.12xlarge.haswell-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,Og,1789018774.0576777,1720506.6180684958,832921.8019108678,9.01861
r6a.12xlarge.znver1-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Og,2869009927.73324,2080170.2375719813,1244106.3555933454,9.03581
r6a.12xlarge.znver1-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Og,2869009927.73324,2080170.2375719813,1244106.3555933454,9.15437
r6a.12xlarge.znver1-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Og,2869009927.73324,2080170.2375719813,1244106.3555933454,9.44011
r6a.12xlarge.ivybridge-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Ofast,2487974815.60097,2764949.2276984295,1367661.985716412,8.93761
r6a.12xlarge.ivybridge-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Ofast,2487974815.60097,2764949.2276984295,1367661.985716412,8.97306
r6a.12xlarge.ivybridge-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Ofast,2487974815.60097,2764949.2276984295,1367661.985716412,9.18002
r6a.12xlarge.znver1-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Ofast,1595401308.0540006,2210314.8860728,1056324.8458629274,9.04845
r6a.12xlarge.znver1-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Ofast,1595401308.0540006,2210314.8860728,1056324.8458629274,9.28385
r6a.12xlarge.znver1-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Ofast,1595401308.0540006,2210314.8860728,1056324.8458629274,9.03901
r6a.12xlarge.btver2-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Ofast,1602298387.7358296,2486398.67480458,1169099.1237930316,9.38657
r6a.12xlarge.btver2-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Ofast,1602298387.7358296,2486398.67480458,1169099.1237930316,9.44107
r6a.12xlarge.btver2-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Ofast,1602298387.7358296,2486398.67480458,1169099.1237930316,9.51095
r6a.12xlarge.znver4-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Ofast,1589788604.6708007,3144426.236435611,1330235.8910860934,9.07455
r6a.12xlarge.znver4-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Ofast,1589788604.6708007,3144426.236435611,1330235.8910860934,9.19817
r6a.12xlarge.znver4-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Ofast,1589788604.6708007,3144426.236435611,1330235.8910860934,9.27154
r6a.12xlarge.skylake-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Ofast,4026930766.375808,1941740.0398105197,1162975.145845152,8.12958
r6a.12xlarge.skylake-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Ofast,4026930766.375808,1941740.0398105197,1162975.145845152,6.40338
r6a.12xlarge.skylake-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Ofast,4026930766.375808,1941740.0398105197,1162975.145845152,9.13913
r6a.12xlarge.x86-64-v3-O2.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O2,3826406288.4230633,1270183.0,14051.0,8.94375
r6a.12xlarge.x86-64-v3-O2.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O2,3826406288.4230633,1270183.0,14051.0,9.23866
r6a.12xlarge.x86-64-v3-O2.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O2,3826406288.4230633,1270183.0,14051.0,9.23624
r6a.12xlarge.x86-64-v3-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Ofast,1822241633.5246105,1948554.023237805,1100600.3016820685,8.53619
r6a.12xlarge.x86-64-v3-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Ofast,1822241633.5246105,1948554.023237805,1100600.3016820685,7.24987
r6a.12xlarge.x86-64-v3-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Ofast,1822241633.5246105,1948554.023237805,1100600.3016820685,9.22958
r6a.12xlarge.znver4-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O0,1988745748.414957,675258.2027609409,373431.79181227647,8.92563
r6a.12xlarge.znver4-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O0,1988745748.414957,675258.2027609409,373431.79181227647,9.14212
r6a.12xlarge.znver4-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O0,1988745748.414957,675258.2027609409,373431.79181227647,9.30229
r6a.12xlarge.znver4-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Os,1820737578.9798374,2098614.059532003,959874.1399544689,9.42606
r6a.12xlarge.znver4-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Os,1820737578.9798374,2098614.059532003,959874.1399544689,9.20588
r6a.12xlarge.znver4-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Os,1820737578.9798374,2098614.059532003,959874.1399544689,9.32577
r6a.12xlarge.skylake-O2.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O2,2242898495.6526604,1145321.0,39181.0,9.14191
r6a.12xlarge.skylake-O2.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O2,2242898495.6526604,1145321.0,39181.0,9.2083
r6a.12xlarge.skylake-O2.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O2,2242898495.6526604,1145321.0,39181.0,9.06868
r6a.12xlarge.native-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,O0,2760296960.1628428,45581.0,4660.0,9.16265
r6a.12xlarge.native-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,O0,2760296960.1628428,45581.0,4660.0,9.18489
r6a.12xlarge.native-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,O0,2760296960.1628428,45581.0,4660.0,8.90533
r6a.12xlarge.sandybridge-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O3,2798900387.439294,1907833.9067134096,955934.8573178536,9.43989
r6a.12xlarge.sandybridge-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O3,2798900387.439294,1907833.9067134096,955934.8573178536,9.32939
r6a.12xlarge.sandybridge-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O3,2798900387.439294,1907833.9067134096,955934.8573178536,9.27036
r6a.12xlarge.skylake-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Os,2251707445.859379,1179875.7540072692,672581.7334720154,7.7176
r6a.12xlarge.skylake-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Os,2251707445.859379,1179875.7540072692,672581.7334720154,9.37213
r6a.12xlarge.skylake-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Os,2251707445.859379,1179875.7540072692,672581.7334720154,9.51361
r6a.12xlarge.znver4-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O3,2459457697.099886,1196583.6001673166,1215063.7744504206,9.10305
r6a.12xlarge.znver4-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O3,2459457697.099886,1196583.6001673166,1215063.7744504206,9.33659
r6a.12xlarge.znver4-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O3,2459457697.099886,1196583.6001673166,1215063.7744504206,9.55189
r6a.12xlarge.btver2-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O3,2606098630.7683644,165430.12657920312,60894.94291122448,7.99054
r6a.12xlarge.btver2-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O3,2606098630.7683644,165430.12657920312,60894.94291122448,9.88949
r6a.12xlarge.btver2-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O3,2606098630.7683644,165430.12657920312,60894.94291122448,9.64635
r6a.12xlarge.znver2-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Ofast,2610194720.5537086,14350.5,5050.5,8.98572
r6a.12xlarge.znver2-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Ofast,2610194720.5537086,14350.5,5050.5,9.64952
r6a.12xlarge.znver2-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Ofast,2610194720.5537086,14350.5,5050.5,9.46469
r6a.12xlarge.x86-64-v4-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,O0,2028395959.0377295,1370416.529398377,552896.5160951436,8.60463
r6a.12xlarge.x86-64-v4-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,O0,2028395959.0377295,1370416.529398377,552896.5160951436,9.00545
r6a.12xlarge.x86-64-v4-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,O0,2028395959.0377295,1370416.529398377,552896.5160951436,9.27625
r6a.12xlarge.x86-64-v3-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O0,1973813222.397247,928548.2889693663,467548.8588801356,8.21763
r6a.12xlarge.x86-64-v3-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O0,1973813222.397247,928548.2889693663,467548.8588801356,8.59376
r6a.12xlarge.x86-64-v3-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O0,1973813222.397247,928548.2889693663,467548.8588801356,9.25747
r6a.12xlarge.x86-64-v2-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Ofast,3388053276.2474265,2632952.74141624,1153485.3542276695,8.36603
r6a.12xlarge.x86-64-v2-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Ofast,3388053276.2474265,2632952.74141624,1153485.3542276695,9.26135
r6a.12xlarge.x86-64-v2-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,Ofast,3388053276.2474265,2632952.74141624,1153485.3542276695,9.2528
r6a.12xlarge.znver2-O1.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O1,2128249144.5233238,2185568.7849921663,1634875.4535192167,9.43398
r6a.12xlarge.znver2-O1.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O1,2128249144.5233238,2185568.7849921663,1634875.4535192167,9.65124
r6a.12xlarge.znver2-O1.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,O1,2128249144.5233238,2185568.7849921663,1634875.4535192167,9.2037
