,feature.node.kubernetes.io/cpu-hardware_multithreading,feature.node.kubernetes.io/cpu-model.family,feature.node.kubernetes.io/cpu-model.id,feature.node.kubernetes.io/cpu-model.vendor_id,feature.node.kubernetes.io/kernel-version.full,feature.node.kubernetes.io/kernel-version.major,feature.node.kubernetes.io/kernel-version.minor,feature.node.kubernetes.io/kernel-version.revision,feature.node.kubernetes.io/system-os_release.ID,feature.node.kubernetes.io/system-os_release.VERSION_ID,feature.node.kubernetes.io/system-os_release.VERSION_ID.major,optimization,cores,threads,micro_arch,futex_waiting_ns,cpu_running_ns,cpu_waiting_ns,y_actual
m6i.12xlarge.native-O2.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,O2,76346707.87842058,493376.0357353138,217608.70993178673,18.2528
m6i.12xlarge.znver4-O2.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O2,49508096.43146117,541932.3252316415,265347.0496902156,16.3985
m6i.12xlarge.znver4-O2.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O2,49508096.43146117,541932.3252316415,265347.0496902156,18.7934
m6i.12xlarge.znver4-O2.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O2,49508096.43146117,541932.3252316415,265347.0496902156,18.8675
m6i.12xlarge.znver3-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,Os,61176451.441028565,279079.0222222222,75123.55555555555,18.007
m6i.12xlarge.znver3-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,Os,61176451.441028565,279079.0222222222,75123.55555555555,17.6821
m6i.12xlarge.znver3-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,Os,61176451.441028565,279079.0222222222,75123.55555555555,18.0779
m6i.12xlarge.znver1-O1.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,O1,33127570.147871487,471525.6005222859,221883.6482461307,16.2948
m6i.12xlarge.znver1-O1.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,O1,33127570.147871487,471525.6005222859,221883.6482461307,18.8492
m6i.12xlarge.znver1-O1.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,O1,33127570.147871487,471525.6005222859,221883.6482461307,18.6266
m6i.12xlarge.sandybridge-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,Os,17412016.683813296,612249.2185458059,195665.28159726507,17.8871
m6i.12xlarge.sandybridge-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,Os,17412016.683813296,612249.2185458059,195665.28159726507,18.1915
m6i.12xlarge.sandybridge-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,Os,17412016.683813296,612249.2185458059,195665.28159726507,18.43
m6i.12xlarge.btver2-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Os,72056416.54946508,421360.11604871665,175042.47009818436,17.9169
m6i.12xlarge.btver2-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Os,72056416.54946508,421360.11604871665,175042.47009818436,18.2872
m6i.12xlarge.btver2-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Os,72056416.54946508,421360.11604871665,175042.47009818436,18.7753
m6i.12xlarge.znver2-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Os,28315547.925449327,444473.8856277027,194369.12021409505,16.8809
m6i.12xlarge.znver2-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Os,28315547.925449327,444473.8856277027,194369.12021409505,16.2441
m6i.12xlarge.znver2-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Os,28315547.925449327,444473.8856277027,194369.12021409505,18.0208
m6i.12xlarge.znver3-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,Ofast,73515721.43362571,43827.0,1077.0,17.5367
m6i.12xlarge.znver3-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,Ofast,73515721.43362571,43827.0,1077.0,20.0428
m6i.12xlarge.znver3-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,Ofast,73515721.43362571,43827.0,1077.0,19.9688
m6i.12xlarge.broadwell-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,Os,86302783.72483622,411896.2993323974,189251.75751251355,18.1258
m6i.12xlarge.broadwell-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,Os,86302783.72483622,411896.2993323974,189251.75751251355,18.7269
m6i.12xlarge.broadwell-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,Os,86302783.72483622,411896.2993323974,189251.75751251355,18.5596
m6i.12xlarge.znver3-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O3,190577065.26684287,361624.0112676677,172892.99407918757,17.6352
m6i.12xlarge.znver3-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O3,190577065.26684287,361624.0112676677,172892.99407918757,18.2194
m6i.12xlarge.znver3-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O3,190577065.26684287,361624.0112676677,172892.99407918757,18.1409
m6i.12xlarge.haswell-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,O3,29334561.918643054,486687.0278750831,259068.7148352312,17.2484
m6i.12xlarge.haswell-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,O3,29334561.918643054,486687.0278750831,259068.7148352312,16.7433
m6i.12xlarge.haswell-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,O3,29334561.918643054,486687.0278750831,259068.7148352312,18.751
m6i.12xlarge.znver3-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O0,2742042886.537947,308665.0,5048.0,11.3948
m6i.12xlarge.znver3-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O0,2742042886.537947,308665.0,5048.0,11.7106
m6i.12xlarge.znver3-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O0,2742042886.537947,308665.0,5048.0,11.6295
m6i.12xlarge.sapphirerapids-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,O0,2323326113.920846,354485.57854543533,154254.25363610176,11.3044
m6i.12xlarge.sapphirerapids-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,O0,2323326113.920846,354485.57854543533,154254.25363610176,11.7714
m6i.12xlarge.sapphirerapids-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,O0,2323326113.920846,354485.57854543533,154254.25363610176,11.6696
m6i.12xlarge.haswell-Og.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,Og,42844916.46227569,280917.88855329517,122197.62290330397,18.0001
m6i.12xlarge.haswell-Og.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,Og,42844916.46227569,280917.88855329517,122197.62290330397,16.52
m6i.12xlarge.haswell-Og.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,Og,42844916.46227569,280917.88855329517,122197.62290330397,18.2707
m6i.12xlarge.znver1-Og.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Og,55852106.428185835,403984.9948324824,180166.29991778542,16.7638
m6i.12xlarge.znver1-Og.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Og,55852106.428185835,403984.9948324824,180166.29991778542,18.0472
m6i.12xlarge.znver1-Og.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Og,55852106.428185835,403984.9948324824,180166.29991778542,17.9631
m6i.12xlarge.ivybridge-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,24.0,2.0,Ofast,80913151.41348062,461038.9501382806,208211.97763687704,17.1707
m6i.12xlarge.ivybridge-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,24.0,2.0,Ofast,80913151.41348062,461038.9501382806,208211.97763687704,18.3508
m6i.12xlarge.ivybridge-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,24.0,2.0,Ofast,80913151.41348062,461038.9501382806,208211.97763687704,18.6254
m6i.12xlarge.znver1-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Ofast,20084051.09036559,385980.7993789133,105029.22963820303,17.9889
m6i.12xlarge.znver1-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Ofast,20084051.09036559,385980.7993789133,105029.22963820303,19.0376
m6i.12xlarge.znver1-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Ofast,20084051.09036559,385980.7993789133,105029.22963820303,19.0005
m6i.12xlarge.btver2-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Ofast,19884066.399892144,376470.0780846383,153684.5783967764,18.4089
m6i.12xlarge.btver2-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Ofast,19884066.399892144,376470.0780846383,153684.5783967764,18.9563
m6i.12xlarge.btver2-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Ofast,19884066.399892144,376470.0780846383,153684.5783967764,18.9493
m6i.12xlarge.native-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,Ofast,574570696.603086,595224.4523373477,284068.78358828253,17.5763
m6i.12xlarge.native-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,Ofast,574570696.603086,595224.4523373477,284068.78358828253,19.726
m6i.12xlarge.native-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,Ofast,574570696.603086,595224.4523373477,284068.78358828253,19.3862
m6i.12xlarge.znver4-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Ofast,16441875.313815426,321658.0,3999.0,17.9649
m6i.12xlarge.znver4-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Ofast,16441875.313815426,321658.0,3999.0,19.0616
m6i.12xlarge.znver4-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Ofast,16441875.313815426,321658.0,3999.0,19.2673
m6i.12xlarge.skylake-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Ofast,100499578.36105245,562475.4116101463,248487.72015220014,18.8301
m6i.12xlarge.skylake-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Ofast,100499578.36105245,562475.4116101463,248487.72015220014,19.5416
m6i.12xlarge.skylake-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Ofast,100499578.36105245,562475.4116101463,248487.72015220014,20.2648
m6i.12xlarge.x86-64-v3-O2.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O2,150276462.8891383,470779.6775261032,219973.54960659245,16.7554
m6i.12xlarge.x86-64-v3-O2.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O2,150276462.8891383,470779.6775261032,219973.54960659245,18.5632
m6i.12xlarge.x86-64-v3-O2.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O2,150276462.8891383,470779.6775261032,219973.54960659245,18.7213
m6i.12xlarge.x86-64-v3-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,Ofast,52605949.57580031,30714.0,3681.0,16.4903
m6i.12xlarge.x86-64-v3-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,Ofast,52605949.57580031,30714.0,3681.0,18.8739
m6i.12xlarge.x86-64-v3-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,Ofast,52605949.57580031,30714.0,3681.0,18.5745
m6i.12xlarge.znver4-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O0,2508407060.082369,420372.2631561661,191923.1200886435,11.1715
m6i.12xlarge.znver4-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O0,2508407060.082369,420372.2631561661,191923.1200886435,10.7083
m6i.12xlarge.znver4-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O0,2508407060.082369,420372.2631561661,191923.1200886435,11.6894
m6i.12xlarge.znver4-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Os,38263445.59139291,632192.1143475018,282013.6008164895,18.002
m6i.12xlarge.znver4-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Os,38263445.59139291,632192.1143475018,282013.6008164895,18.1971
m6i.12xlarge.znver4-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Os,38263445.59139291,632192.1143475018,282013.6008164895,18.457
m6i.12xlarge.skylake-O2.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,O2,27727079.326308772,535593.0058461041,281957.43490844674,18.7673
m6i.12xlarge.skylake-O2.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,O2,27727079.326308772,535593.0058461041,281957.43490844674,18.3599
m6i.12xlarge.skylake-O2.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,O2,27727079.326308772,535593.0058461041,281957.43490844674,18.7547
m6i.12xlarge.native-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,O0,1808509594.5113986,299780.9057725289,138208.67466380063,10.7679
m6i.12xlarge.native-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,O0,1808509594.5113986,299780.9057725289,138208.67466380063,10.9688
m6i.12xlarge.native-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,O0,1808509594.5113986,299780.9057725289,138208.67466380063,11.4836
m6i.12xlarge.x86-64-v4-Og.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,Og,103557907.90364401,630568.5497691066,157140.43458873217,17.8573
m6i.12xlarge.x86-64-v4-Og.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,Og,103557907.90364401,630568.5497691066,157140.43458873217,18.1191
m6i.12xlarge.x86-64-v4-Og.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,Og,103557907.90364401,630568.5497691066,157140.43458873217,18.4541
m6i.12xlarge.sandybridge-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,O3,46853727.611621656,646932.2728768782,151790.93567600255,18.4214
m6i.12xlarge.sandybridge-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,O3,46853727.611621656,646932.2728768782,151790.93567600255,18.6191
m6i.12xlarge.sandybridge-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,O3,46853727.611621656,646932.2728768782,151790.93567600255,18.8418
m6i.12xlarge.skylake-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Os,62771440.7389593,401763.0,4373.0,18.4433
m6i.12xlarge.skylake-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Os,62771440.7389593,401763.0,4373.0,18.8852
m6i.12xlarge.skylake-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Os,62771440.7389593,401763.0,4373.0,18.611
m6i.12xlarge.znver4-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O3,66530548.29989953,603168.361754736,166917.00192123462,18.0103
m6i.12xlarge.znver4-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O3,66530548.29989953,603168.361754736,166917.00192123462,18.6089
m6i.12xlarge.znver4-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O3,66530548.29989953,603168.361754736,166917.00192123462,18.7526
m6i.12xlarge.btver2-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,O3,29870289.785822365,61337.0,1304373.0,17.3648
m6i.12xlarge.btver2-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,O3,29870289.785822365,61337.0,1304373.0,16.731
m6i.12xlarge.btver2-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,O3,29870289.785822365,61337.0,1304373.0,18.6665
m6i.12xlarge.znver2-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Ofast,59840413.69714419,350086.2062361555,126366.58550183996,18.0733
m6i.12xlarge.znver2-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Ofast,59840413.69714419,350086.2062361555,126366.58550183996,18.7468
m6i.12xlarge.znver2-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Ofast,59840413.69714419,350086.2062361555,126366.58550183996,18.4228
m6i.12xlarge.skylake-avx512-O2.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,24.0,2.0,O2,26624075.45689332,489438.6209626463,251982.84375205505,18.6455
m6i.12xlarge.skylake-avx512-O2.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,24.0,2.0,O2,26624075.45689332,489438.6209626463,251982.84375205505,19.7232
m6i.12xlarge.skylake-avx512-O2.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake-avx512,24.0,2.0,O2,26624075.45689332,489438.6209626463,251982.84375205505,19.2033
m6i.12xlarge.x86-64-v4-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,O0,2800100699.6466656,496914.9920633804,215780.9418314791,10.7228
m6i.12xlarge.x86-64-v4-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,O0,2800100699.6466656,496914.9920633804,215780.9418314791,11.7792
m6i.12xlarge.x86-64-v4-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,O0,2800100699.6466656,496914.9920633804,215780.9418314791,11.7954
m6i.12xlarge.sapphirerapids-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,Os,123926172.30751516,503095.8629044669,219812.55707806814,18.0997
m6i.12xlarge.sapphirerapids-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,Os,123926172.30751516,503095.8629044669,219812.55707806814,18.5561
m6i.12xlarge.sapphirerapids-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,Os,123926172.30751516,503095.8629044669,219812.55707806814,18.514
m6i.12xlarge.x86-64-v3-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O0,2709790096.9581294,295862.0,14595.0,11.3614
m6i.12xlarge.x86-64-v3-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O0,2709790096.9581294,295862.0,14595.0,11.566
m6i.12xlarge.x86-64-v3-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O0,2709790096.9581294,295862.0,14595.0,11.8104
m6i.12xlarge.x86-64-v2-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,Ofast,35924401.318036504,615799.3365168375,190569.48611104136,18.3784
m6i.12xlarge.x86-64-v2-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,Ofast,35924401.318036504,615799.3365168375,190569.48611104136,18.5414
m6i.12xlarge.x86-64-v2-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,Ofast,35924401.318036504,615799.3365168375,190569.48611104136,18.5869
m6i.12xlarge.icelake-server-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,24.0,2.0,Ofast,415130975.14987564,643700.9517170336,290475.7955724287,19.0523
m6i.12xlarge.icelake-server-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,24.0,2.0,Ofast,415130975.14987564,643700.9517170336,290475.7955724287,19.6254
m6i.12xlarge.icelake-server-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,icelake-server,24.0,2.0,Ofast,415130975.14987564,643700.9517170336,290475.7955724287,19.2047
m6i.12xlarge.znver2-O1.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,O1,26580090.79993665,386436.81665744126,166662.03591496608,18.1626
m6i.12xlarge.znver2-O1.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,O1,26580090.79993665,386436.81665744126,166662.03591496608,18.2806
m6i.12xlarge.znver2-O1.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,O1,26580090.79993665,386436.81665744126,166662.03591496608,18.3278
m6i.12xlarge.broadwell-Og.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,Og,23004367.549200878,371073.4178606917,171178.42884860586,17.8126
m6i.12xlarge.broadwell-Og.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,Og,23004367.549200878,371073.4178606917,171178.42884860586,18.5358
