,feature.node.kubernetes.io/cpu-hardware_multithreading,feature.node.kubernetes.io/cpu-model.family,feature.node.kubernetes.io/cpu-model.id,feature.node.kubernetes.io/cpu-model.vendor_id,feature.node.kubernetes.io/kernel-version.full,feature.node.kubernetes.io/kernel-version.major,feature.node.kubernetes.io/kernel-version.minor,feature.node.kubernetes.io/kernel-version.revision,feature.node.kubernetes.io/system-os_release.ID,feature.node.kubernetes.io/system-os_release.VERSION_ID,feature.node.kubernetes.io/system-os_release.VERSION_ID.major,optimization,cores,threads,micro_arch,futex_waiting_ns,cpu_running_ns,cpu_waiting_ns,y_actual
m6a.12xlarge.x86-64-v3-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O3,2900255404.4481864,1848673.040906433,765563.0616907419,0.06483
m6a.12xlarge.znver1-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Os,3401853327.288269,8215.0,4255.5,0.0639125
m6a.12xlarge.znver1-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Os,3401853327.288269,8215.0,4255.5,0.0641615
m6a.12xlarge.znver1-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Os,3401853327.288269,8215.0,4255.5,0.065389
m6a.12xlarge.sandybridge-O1.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,O1,2378157481.472623,2137639.568369068,1295303.2494591586,0.0723126
m6a.12xlarge.sandybridge-O1.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,O1,2378157481.472623,2137639.568369068,1295303.2494591586,0.0882077
m6a.12xlarge.sandybridge-O1.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,O1,2378157481.472623,2137639.568369068,1295303.2494591586,0.0691279
m6a.12xlarge.x86-64-v2-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,O0,2956550911.432944,1130217.7789241045,572812.9176522539,0.181854
m6a.12xlarge.x86-64-v2-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,O0,2956550911.432944,1130217.7789241045,572812.9176522539,0.332721
m6a.12xlarge.x86-64-v2-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,O0,2956550911.432944,1130217.7789241045,572812.9176522539,0.182214
m6a.12xlarge.skylake-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Og,2811641220.6159678,2010179.9392037988,998837.9026690425,0.0645175
m6a.12xlarge.skylake-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Og,2811641220.6159678,2010179.9392037988,998837.9026690425,0.0641137
m6a.12xlarge.skylake-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Og,2811641220.6159678,2010179.9392037988,998837.9026690425,0.0635767
m6a.12xlarge.ivybridge-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,24.0,2.0,O3,2658527641.4937916,2051178.1994324648,1029053.7327970457,0.0631296
m6a.12xlarge.ivybridge-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,24.0,2.0,O3,2658527641.4937916,2051178.1994324648,1029053.7327970457,0.0641443
m6a.12xlarge.ivybridge-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,24.0,2.0,O3,2658527641.4937916,2051178.1994324648,1029053.7327970457,0.0633326
m6a.12xlarge.broadwell-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,Ofast,1555345252.9947727,1823308.4359799353,878005.296115851,0.0644381
m6a.12xlarge.broadwell-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,Ofast,1555345252.9947727,1823308.4359799353,878005.296115851,0.0668973
m6a.12xlarge.broadwell-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,Ofast,1555345252.9947727,1823308.4359799353,878005.296115851,0.0636077
m6a.12xlarge.znver4-O2.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O2,2849668679.704908,1523045.795636061,877870.970108533,0.0633274
m6a.12xlarge.znver4-O2.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O2,2849668679.704908,1523045.795636061,877870.970108533,0.0632386
m6a.12xlarge.znver4-O2.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O2,2849668679.704908,1523045.795636061,877870.970108533,0.0710037
m6a.12xlarge.znver3-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,Os,2149648804.5774407,962260.996371882,407278.5551020409,0.0644199
m6a.12xlarge.znver3-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,Os,2149648804.5774407,962260.996371882,407278.5551020409,0.0643316
m6a.12xlarge.znver3-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,Os,2149648804.5774407,962260.996371882,407278.5551020409,0.0636778
m6a.12xlarge.znver1-O1.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,O1,2864365809.83017,1681784.6222883598,810512.9624999999,0.0667467
m6a.12xlarge.znver1-O1.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,O1,2864365809.83017,1681784.6222883598,810512.9624999999,0.0656298
m6a.12xlarge.znver1-O1.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,O1,2864365809.83017,1681784.6222883598,810512.9624999999,0.0627658
m6a.12xlarge.sandybridge-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,Os,2341303040.194475,2301367.6484538945,1049113.6407344479,0.0836877
m6a.12xlarge.sandybridge-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,Os,2341303040.194475,2301367.6484538945,1049113.6407344479,0.0635631
m6a.12xlarge.sandybridge-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,Os,2341303040.194475,2301367.6484538945,1049113.6407344479,0.068906
m6a.12xlarge.btver2-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Os,2679663380.6171,1692858.0201426183,955233.2894879784,0.0646342
m6a.12xlarge.btver2-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Os,2679663380.6171,1692858.0201426183,955233.2894879784,0.0839629
m6a.12xlarge.btver2-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Os,2679663380.6171,1692858.0201426183,955233.2894879784,0.0639449
m6a.12xlarge.znver2-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Os,2546398993.043848,1271173.0957456955,511823.0157063943,0.0696101
m6a.12xlarge.znver2-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Os,2546398993.043848,1271173.0957456955,511823.0157063943,0.143611
m6a.12xlarge.znver2-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Os,2546398993.043848,1271173.0957456955,511823.0157063943,0.0650853
m6a.12xlarge.znver3-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,Ofast,3950828552.956334,42002.0,1660.0,0.0651729
m6a.12xlarge.znver3-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,Ofast,3950828552.956334,42002.0,1660.0,0.0634543
m6a.12xlarge.znver3-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,Ofast,3950828552.956334,42002.0,1660.0,0.0651402
m6a.12xlarge.broadwell-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,Os,3703051592.9875894,70962.0,745162.0,0.0658127
m6a.12xlarge.broadwell-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,Os,3703051592.9875894,70962.0,745162.0,0.134523
m6a.12xlarge.broadwell-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,24.0,2.0,Os,3703051592.9875894,70962.0,745162.0,0.0664634
m6a.12xlarge.znver3-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O3,3994166379.0793877,1950397.3072216513,810774.3017149564,0.0626861
m6a.12xlarge.znver3-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O3,3994166379.0793877,1950397.3072216513,810774.3017149564,0.128762
m6a.12xlarge.znver3-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O3,3994166379.0793877,1950397.3072216513,810774.3017149564,0.0645251
m6a.12xlarge.haswell-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,O3,1408311034.8594356,1366432.0,53972.0,0.0692526
m6a.12xlarge.haswell-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,O3,1408311034.8594356,1366432.0,53972.0,0.0641953
m6a.12xlarge.haswell-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,O3,1408311034.8594356,1366432.0,53972.0,0.06567
m6a.12xlarge.znver3-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O0,2882370467.803592,1660268.5470416863,706296.9868731148,0.200347
m6a.12xlarge.znver3-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O0,2882370467.803592,1660268.5470416863,706296.9868731148,0.18467
m6a.12xlarge.znver3-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,24.0,2.0,O0,2882370467.803592,1660268.5470416863,706296.9868731148,0.183312
m6a.12xlarge.sapphirerapids-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,O0,1964293640.3377762,265109.0,8740.0,0.197808
m6a.12xlarge.sapphirerapids-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,O0,1964293640.3377762,265109.0,8740.0,0.182249
m6a.12xlarge.sapphirerapids-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,24.0,2.0,O0,1964293640.3377762,265109.0,8740.0,0.215566
m6a.12xlarge.haswell-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,Og,4066395036.1948986,1629346.7094203688,672365.6659172904,0.0726156
m6a.12xlarge.haswell-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,Og,4066395036.1948986,1629346.7094203688,672365.6659172904,0.0639241
m6a.12xlarge.haswell-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,24.0,2.0,Og,4066395036.1948986,1629346.7094203688,672365.6659172904,0.0640014
m6a.12xlarge.znver1-Og.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Og,2426036818.2058463,202756.0,1610.0,0.0653655
m6a.12xlarge.znver1-Og.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Og,2426036818.2058463,202756.0,1610.0,0.0664943
m6a.12xlarge.znver1-Og.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Og,2426036818.2058463,202756.0,1610.0,0.0643101
m6a.12xlarge.ivybridge-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,24.0,2.0,Ofast,3950509509.425149,4489019.393522237,2399062.359601187,0.116472
m6a.12xlarge.ivybridge-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,24.0,2.0,Ofast,3950509509.425149,4489019.393522237,2399062.359601187,0.0628867
m6a.12xlarge.ivybridge-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,24.0,2.0,Ofast,3950509509.425149,4489019.393522237,2399062.359601187,0.0693034
m6a.12xlarge.znver1-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Ofast,3583328807.546593,58942.0,42401.0,0.174246
m6a.12xlarge.znver1-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Ofast,3583328807.546593,58942.0,42401.0,0.0659521
m6a.12xlarge.znver1-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,24.0,2.0,Ofast,3583328807.546593,58942.0,42401.0,0.0837167
m6a.12xlarge.btver2-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Ofast,1759749578.9885347,1815078.937164366,998105.116090063,0.0634938
m6a.12xlarge.btver2-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Ofast,1759749578.9885347,1815078.937164366,998105.116090063,0.0681715
m6a.12xlarge.btver2-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,Ofast,1759749578.9885347,1815078.937164366,998105.116090063,0.0636897
m6a.12xlarge.znver4-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Ofast,2048493066.1785128,2590036.002157556,1234717.9241831894,0.0700176
m6a.12xlarge.znver4-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Ofast,2048493066.1785128,2590036.002157556,1234717.9241831894,0.0621177
m6a.12xlarge.znver4-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Ofast,2048493066.1785128,2590036.002157556,1234717.9241831894,0.0633847
m6a.12xlarge.skylake-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Ofast,3810692786.3572435,354470.9715625986,268401.3638924008,0.067048
m6a.12xlarge.skylake-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Ofast,3810692786.3572435,354470.9715625986,268401.3638924008,0.0630025
m6a.12xlarge.skylake-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Ofast,3810692786.3572435,354470.9715625986,268401.3638924008,0.0628188
m6a.12xlarge.x86-64-v3-O2.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O2,2902552246.8027053,2593383.449193964,1534863.441519149,0.0648144
m6a.12xlarge.x86-64-v3-O2.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O2,2902552246.8027053,2593383.449193964,1534863.441519149,0.0664119
m6a.12xlarge.x86-64-v3-O2.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O2,2902552246.8027053,2593383.449193964,1534863.441519149,0.0627192
m6a.12xlarge.x86-64-v3-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,Ofast,3851879686.1932244,3870304.8863937915,1404963.1125406013,0.0635685
m6a.12xlarge.x86-64-v3-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,Ofast,3851879686.1932244,3870304.8863937915,1404963.1125406013,0.0635228
m6a.12xlarge.x86-64-v3-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,Ofast,3851879686.1932244,3870304.8863937915,1404963.1125406013,0.0631472
m6a.12xlarge.znver4-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O0,3046460310.692712,1206040.786242296,579722.9736496592,0.350028
m6a.12xlarge.znver4-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O0,3046460310.692712,1206040.786242296,579722.9736496592,0.181869
m6a.12xlarge.znver4-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O0,3046460310.692712,1206040.786242296,579722.9736496592,0.18397
m6a.12xlarge.znver4-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Os,2532424205.486712,1306180.0,75753.0,0.0652221
m6a.12xlarge.znver4-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Os,2532424205.486712,1306180.0,75753.0,0.063821
m6a.12xlarge.znver4-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,Os,2532424205.486712,1306180.0,75753.0,0.0652719
m6a.12xlarge.skylake-O2.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,O2,2398650774.9440265,2268214.9997847774,1053055.5591796802,0.0641939
m6a.12xlarge.skylake-O2.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,O2,2398650774.9440265,2268214.9997847774,1053055.5591796802,0.0624188
m6a.12xlarge.skylake-O2.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,O2,2398650774.9440265,2268214.9997847774,1053055.5591796802,0.0668502
m6a.12xlarge.native-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,O0,3020571109.6763062,800931.2179732899,404493.49023323774,0.202681
m6a.12xlarge.native-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,O0,3020571109.6763062,800931.2179732899,404493.49023323774,0.417841
m6a.12xlarge.native-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,24.0,2.0,O0,3020571109.6763062,800931.2179732899,404493.49023323774,0.189439
m6a.12xlarge.sandybridge-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,O3,2667051394.6239057,2093775.3187416138,1088041.4706365685,0.0638868
m6a.12xlarge.sandybridge-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,O3,2667051394.6239057,2093775.3187416138,1088041.4706365685,0.0657957
m6a.12xlarge.sandybridge-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,24.0,2.0,O3,2667051394.6239057,2093775.3187416138,1088041.4706365685,0.0658821
m6a.12xlarge.skylake-Os.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Os,1727143552.2975595,48641.0,3570.0,0.0653807
m6a.12xlarge.skylake-Os.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Os,1727143552.2975595,48641.0,3570.0,0.0641007
m6a.12xlarge.skylake-Os.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,24.0,2.0,Os,1727143552.2975595,48641.0,3570.0,0.0637935
m6a.12xlarge.znver4-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O3,2903244344.29163,2411084.0239491016,1002630.349298915,0.0647584
m6a.12xlarge.znver4-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O3,2903244344.29163,2411084.0239491016,1002630.349298915,0.0636284
m6a.12xlarge.znver4-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,24.0,2.0,O3,2903244344.29163,2411084.0239491016,1002630.349298915,0.0635991
m6a.12xlarge.btver2-O3.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,O3,1988737414.1787264,2592851.9887622255,1215408.4574798257,0.0640579
m6a.12xlarge.btver2-O3.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,O3,1988737414.1787264,2592851.9887622255,1215408.4574798257,0.0744695
m6a.12xlarge.btver2-O3.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,24.0,2.0,O3,1988737414.1787264,2592851.9887622255,1215408.4574798257,0.0643167
m6a.12xlarge.znver2-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Ofast,1639650250.3160865,973355.5185185184,1230773.925925926,0.0663248
m6a.12xlarge.znver2-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Ofast,1639650250.3160865,973355.5185185184,1230773.925925926,0.0631625
m6a.12xlarge.znver2-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,24.0,2.0,Ofast,1639650250.3160865,973355.5185185184,1230773.925925926,0.062893
m6a.12xlarge.x86-64-v4-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,O0,2013464685.4296508,789903.0846563654,380001.44071484794,0.194919
m6a.12xlarge.x86-64-v4-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,O0,2013464685.4296508,789903.0846563654,380001.44071484794,0.18176
m6a.12xlarge.x86-64-v4-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,24.0,2.0,O0,2013464685.4296508,789903.0846563654,380001.44071484794,0.185356
m6a.12xlarge.x86-64-v3-O0.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O0,2998783219.1803236,653950.0,11021.0,0.247705
m6a.12xlarge.x86-64-v3-O0.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O0,2998783219.1803236,653950.0,11021.0,0.260655
m6a.12xlarge.x86-64-v3-O0.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,24.0,2.0,O0,2998783219.1803236,653950.0,11021.0,0.182382
m6a.12xlarge.x86-64-v2-Ofast.0.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,Ofast,2365302232.235902,1916346.7446774533,1041120.7756174345,0.0654497
m6a.12xlarge.x86-64-v2-Ofast.1.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,Ofast,2365302232.235902,1916346.7446774533,1041120.7756174345,0.0629324
m6a.12xlarge.x86-64-v2-Ofast.2.0,true,25,1,AMD,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,24.0,2.0,Ofast,2365302232.235902,1916346.7446774533,1041120.7756174345,0.0638476
