,feature.node.kubernetes.io/cpu-hardware_multithreading,feature.node.kubernetes.io/cpu-model.family,feature.node.kubernetes.io/cpu-model.id,feature.node.kubernetes.io/cpu-model.vendor_id,feature.node.kubernetes.io/kernel-version.full,feature.node.kubernetes.io/kernel-version.major,feature.node.kubernetes.io/kernel-version.minor,feature.node.kubernetes.io/kernel-version.revision,feature.node.kubernetes.io/system-os_release.ID,feature.node.kubernetes.io/system-os_release.VERSION_ID,feature.node.kubernetes.io/system-os_release.VERSION_ID.major,optimization,threads,micro_arch,futex_waiting_ns,cpu_running_ns,cpu_waiting_ns,y_actual
hpc7g.16xlarge.neoverse-n2-Ofast.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-n2,1.0,Ofast,5742.0,132088.0,116856.0,38.0749
hpc7g.16xlarge.cortex-a57-Og.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a57,1.0,Og,6464.0,122481.77777777778,103800.0,35.9956
hpc7g.16xlarge.cortex-a57-Og.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a57,1.0,Og,6464.0,122481.77777777778,103800.0,38.1214
hpc7g.16xlarge.cortex-a57-Og.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a57,1.0,Og,6464.0,122481.77777777778,103800.0,38.1417
hpc7g.16xlarge.a64fx-Ofast.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,a64fx,1.0,Ofast,6213.0,127142.00000000001,75075.0,36.1176
hpc7g.16xlarge.a64fx-Ofast.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,a64fx,1.0,Ofast,6213.0,127142.00000000001,75075.0,36.6189
hpc7g.16xlarge.a64fx-Ofast.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,a64fx,1.0,Ofast,6213.0,127142.00000000001,75075.0,37.7391
hpc7g.16xlarge.neoverse-v1-O0.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-v1,1.0,O0,6547.0,56095.0,51760.0,33.1857
hpc7g.16xlarge.neoverse-v1-O0.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-v1,1.0,O0,6547.0,56095.0,51760.0,34.5752
hpc7g.16xlarge.neoverse-v1-O0.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-v1,1.0,O0,6547.0,56095.0,51760.0,34.7917
hpc7g.16xlarge.native-Os.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,native,1.0,Os,6035.0,107232.0,70350.0,35.2058
hpc7g.16xlarge.native-Os.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,native,1.0,Os,6035.0,107232.0,70350.0,37.9518
hpc7g.16xlarge.native-Os.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,native,1.0,Os,6035.0,107232.0,70350.0,38.2409
hpc7g.16xlarge.generic-O2.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,O2,6663.0,90824.0,56088.0,35.1002
hpc7g.16xlarge.generic-O2.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,O2,6663.0,90824.0,56088.0,37.5139
hpc7g.16xlarge.generic-O2.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,O2,6663.0,90824.0,56088.0,37.6591
hpc7g.16xlarge.cortex-a57-Ofast.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a57,1.0,Ofast,6416.0,62633.0,486397.0,36.5744
hpc7g.16xlarge.cortex-a57-Ofast.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a57,1.0,Ofast,6416.0,62633.0,486397.0,38.1082
hpc7g.16xlarge.cortex-a57-Ofast.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a57,1.0,Ofast,6416.0,62633.0,486397.0,37.9705
hpc7g.16xlarge.cortex-a72-O0.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a72,1.0,O0,6121.0,129920.0,52100.0,32.5316
hpc7g.16xlarge.cortex-a72-O0.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a72,1.0,O0,6121.0,129920.0,52100.0,34.5225
hpc7g.16xlarge.cortex-a72-O0.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a72,1.0,O0,6121.0,129920.0,52100.0,34.7135
hpc7g.16xlarge.cortex-x1-Os.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-x1,1.0,Os,5981.0,291724.51408585324,68554.6232510288,36.415
hpc7g.16xlarge.cortex-x1-Os.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-x1,1.0,Os,5981.0,291724.51408585324,68554.6232510288,37.9406
hpc7g.16xlarge.cortex-x1-Os.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-x1,1.0,Os,5981.0,291724.51408585324,68554.6232510288,36.8467
hpc7g.16xlarge.neoverse-n1-Os.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-n1,1.0,Os,6162.0,30541.0,4603.0,38.3156
hpc7g.16xlarge.neoverse-n1-Os.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-n1,1.0,Os,6162.0,30541.0,4603.0,38.0162
hpc7g.16xlarge.neoverse-n1-Os.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-n1,1.0,Os,6162.0,30541.0,4603.0,37.4889
hpc7g.16xlarge.a64fx-O3.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,a64fx,1.0,O3,6197.0,59658.0,47079.0,35.4242
hpc7g.16xlarge.a64fx-O3.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,a64fx,1.0,O3,6197.0,59658.0,47079.0,37.9913
hpc7g.16xlarge.a64fx-O3.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,a64fx,1.0,O3,6197.0,59658.0,47079.0,38.096
hpc7g.16xlarge.cortex-x1-O3.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-x1,1.0,O3,6330.0,81070.0,62085.0,35.8767
hpc7g.16xlarge.cortex-x1-O3.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-x1,1.0,O3,6330.0,81070.0,62085.0,38.1566
hpc7g.16xlarge.cortex-x1-O3.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-x1,1.0,O3,6330.0,81070.0,62085.0,38.2148
hpc7g.16xlarge.native-O1.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,native,1.0,O1,6387.0,67254.0,71940.0,34.5395
hpc7g.16xlarge.native-O1.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,native,1.0,O1,6387.0,67254.0,71940.0,38.0633
hpc7g.16xlarge.native-O1.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,native,1.0,O1,6387.0,67254.0,71940.0,38.1926
hpc7g.16xlarge.generic-O1.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,O1,6369.0,100602.0,61572.0,36.936
hpc7g.16xlarge.generic-O1.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,O1,6369.0,100602.0,61572.0,37.4331
hpc7g.16xlarge.generic-O1.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,O1,6369.0,100602.0,61572.0,37.7954
hpc7g.16xlarge.neoverse-v1-O1.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-v1,1.0,O1,6590.0,111954.0,99426.0,35.7592
hpc7g.16xlarge.neoverse-v1-O1.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-v1,1.0,O1,6590.0,111954.0,99426.0,37.6496
hpc7g.16xlarge.neoverse-v1-O1.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-v1,1.0,O1,6590.0,111954.0,99426.0,38.3864
hpc7g.16xlarge.generic-Os.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,Os,5998.0,150464.88888888888,116320.0,37.0214
hpc7g.16xlarge.generic-Os.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,Os,5998.0,150464.88888888888,116320.0,37.9813
hpc7g.16xlarge.generic-Os.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,Os,5998.0,150464.88888888888,116320.0,37.5759
hpc7g.16xlarge.generic-O3.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,O3,6770.0,84836.0,52284.0,37.6992
hpc7g.16xlarge.generic-O3.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,O3,6770.0,84836.0,52284.0,37.9919
hpc7g.16xlarge.generic-O3.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,O3,6770.0,84836.0,52284.0,38.1069
hpc7g.16xlarge.cortex-a76-Ofast.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a76,1.0,Ofast,6659.0,129716.45000000001,111394.8,35.9986
hpc7g.16xlarge.cortex-a76-Ofast.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a76,1.0,Ofast,6659.0,129716.45000000001,111394.8,37.235
hpc7g.16xlarge.cortex-a76-Ofast.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a76,1.0,Ofast,6659.0,129716.45000000001,111394.8,38.0873
hpc7g.16xlarge.cortex-a53-O2.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a53,1.0,O2,6802.0,6889.0,67679.0,37.51
hpc7g.16xlarge.cortex-a53-O2.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a53,1.0,O2,6802.0,6889.0,67679.0,38.2763
hpc7g.16xlarge.cortex-a53-O2.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a53,1.0,O2,6802.0,6889.0,67679.0,38.0337
hpc7g.16xlarge.neoverse-v2-Ofast.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-v2,1.0,Ofast,6419.0,19296.75,5245.75,36.0373
hpc7g.16xlarge.neoverse-v2-Ofast.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-v2,1.0,Ofast,6419.0,19296.75,5245.75,38.2786
hpc7g.16xlarge.neoverse-v2-Ofast.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-v2,1.0,Ofast,6419.0,19296.75,5245.75,37.8854
hpc7g.16xlarge.ampere1-O3.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,ampere1,1.0,O3,6256.0,62865.0,46600.0,37.3245
hpc7g.16xlarge.ampere1-O3.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,ampere1,1.0,O3,6256.0,62865.0,46600.0,38.1868
hpc7g.16xlarge.ampere1-O3.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,ampere1,1.0,O3,6256.0,62865.0,46600.0,38.0769
hpc7g.16xlarge.ampere1-O2.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,ampere1,1.0,O2,6284.0,100380.0,89454.0,37.4423
hpc7g.16xlarge.ampere1-O2.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,ampere1,1.0,O2,6284.0,100380.0,89454.0,38.3239
hpc7g.16xlarge.ampere1-O2.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,ampere1,1.0,O2,6284.0,100380.0,89454.0,37.9901
hpc7g.16xlarge.cortex-a76-O0.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a76,1.0,O0,6413.0,12728.5,4171.0,34.8635
hpc7g.16xlarge.cortex-a76-O0.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a76,1.0,O0,6413.0,12728.5,4171.0,35.0574
hpc7g.16xlarge.cortex-a76-O0.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a76,1.0,O0,6413.0,12728.5,4171.0,35.1392
hpc7g.16xlarge.generic-Ofast.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,Ofast,6953.0,168818.6111111111,86103.33333333334,34.3345
hpc7g.16xlarge.generic-Ofast.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,Ofast,6953.0,168818.6111111111,86103.33333333334,38.113
hpc7g.16xlarge.generic-Ofast.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,Ofast,6953.0,168818.6111111111,86103.33333333334,37.7764
hpc7g.16xlarge.cortex-a76-O2.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a76,1.0,O2,6443.0,26820.8,9767.2,35.8184
hpc7g.16xlarge.cortex-a76-O2.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a76,1.0,O2,6443.0,26820.8,9767.2,38.0738
hpc7g.16xlarge.cortex-a76-O2.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a76,1.0,O2,6443.0,26820.8,9767.2,38.1865
hpc7g.16xlarge.cortex-a53-O0.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a53,1.0,O0,6980.0,44928.0,40940.0,30.9636
hpc7g.16xlarge.cortex-a53-O0.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a53,1.0,O0,6980.0,44928.0,40940.0,35.1208
hpc7g.16xlarge.cortex-a53-O0.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a53,1.0,O0,6980.0,44928.0,40940.0,34.9925
hpc7g.16xlarge.neoverse-n2-Og.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-n2,1.0,Og,6969.0,11297.714285714286,3607.714285714286,34.5388
hpc7g.16xlarge.neoverse-n2-Og.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-n2,1.0,Og,6969.0,11297.714285714286,3607.714285714286,36.2229
hpc7g.16xlarge.neoverse-n2-Og.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-n2,1.0,Og,6969.0,11297.714285714286,3607.714285714286,38.1885
hpc7g.16xlarge.generic-O0.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,O0,6692.0,112066.0,15422.0,31.0655
hpc7g.16xlarge.generic-O0.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,O0,6692.0,112066.0,15422.0,35.0909
hpc7g.16xlarge.generic-O0.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,generic,1.0,O0,6692.0,112066.0,15422.0,35.4183
hpc7g.16xlarge.native-Og.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,native,1.0,Og,6538.0,50584.0,15720.0,36.1076
hpc7g.16xlarge.native-Og.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,native,1.0,Og,6538.0,50584.0,15720.0,37.3024
hpc7g.16xlarge.native-Og.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,native,1.0,Og,6538.0,50584.0,15720.0,38.4022
hpc7g.16xlarge.ampere1-O0.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,ampere1,1.0,O0,7115.0,6042.75,3010.75,33.2931
hpc7g.16xlarge.ampere1-O0.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,ampere1,1.0,O0,7115.0,6042.75,3010.75,34.9663
hpc7g.16xlarge.ampere1-O0.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,ampere1,1.0,O0,7115.0,6042.75,3010.75,35.5584
hpc7g.16xlarge.cortex-a76-Og.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a76,1.0,Og,6185.0,13036.714285714286,6167.714285714285,36.5152
hpc7g.16xlarge.cortex-a76-Og.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a76,1.0,Og,6185.0,13036.714285714286,6167.714285714285,37.6404
hpc7g.16xlarge.cortex-a76-Og.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a76,1.0,Og,6185.0,13036.714285714286,6167.714285714285,38.1998
hpc7g.16xlarge.cortex-a57-O3.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a57,1.0,O3,6671.0,8118.333333333333,4132.833333333333,37.3093
hpc7g.16xlarge.cortex-a57-O3.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a57,1.0,O3,6671.0,8118.333333333333,4132.833333333333,38.1502
hpc7g.16xlarge.cortex-a57-O3.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,cortex-a57,1.0,O3,6671.0,8118.333333333333,4132.833333333333,35.1981
hpc7g.16xlarge.neoverse-v2-Os.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-v2,1.0,Os,7661.0,44158.0,1396826.0,36.6057
hpc7g.16xlarge.neoverse-v2-Os.1.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-v2,1.0,Os,7661.0,44158.0,1396826.0,36.8254
hpc7g.16xlarge.neoverse-v2-Os.2.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-v2,1.0,Os,7661.0,44158.0,1396826.0,38.048
hpc7g.16xlarge.neoverse-n1-O1.0.0,false,31,54273,ARM,6.1.134-152.225.amzn2023.aarch64,6,1,134,amzn,2023,2023,neoverse-n1,1.0,O1,6299.0,24911.0,397574.0,36.6171
