,feature.node.kubernetes.io/cpu-hardware_multithreading,feature.node.kubernetes.io/cpu-model.family,feature.node.kubernetes.io/cpu-model.id,feature.node.kubernetes.io/cpu-model.vendor_id,feature.node.kubernetes.io/kernel-version.full,feature.node.kubernetes.io/kernel-version.major,feature.node.kubernetes.io/kernel-version.minor,feature.node.kubernetes.io/kernel-version.revision,feature.node.kubernetes.io/system-os_release.ID,feature.node.kubernetes.io/system-os_release.VERSION_ID,feature.node.kubernetes.io/system-os_release.VERSION_ID.major,optimization,threads,micro_arch,futex_waiting_ns,cpu_running_ns,cpu_waiting_ns,y_actual
m6i.12xlarge.haswell-O2.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O2,27579780.731741022,359370.86618020025,133229.34,28.2136
m6i.12xlarge.haswell-O2.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O2,27579780.731741022,359370.86618020025,133229.34,32.1854
m6i.12xlarge.x86-64-v4-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,Ofast,165868839.07355294,525733.8188642687,259887.86686514417,32.7642
m6i.12xlarge.x86-64-v4-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,Ofast,165868839.07355294,525733.8188642687,259887.86686514417,40.7645
m6i.12xlarge.x86-64-v4-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,Ofast,165868839.07355294,525733.8188642687,259887.86686514417,32.3705
m6i.12xlarge.haswell-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,Os,123248765.03936793,450463.65315941366,204424.17118469946,24.9032
m6i.12xlarge.haswell-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,Os,123248765.03936793,450463.65315941366,204424.17118469946,31.7761
m6i.12xlarge.haswell-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,Os,123248765.03936793,450463.65315941366,204424.17118469946,30.841
m6i.12xlarge.x86-64-v3-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O3,18106383.986655943,487059.9404249907,230326.98589009605,38.7051
m6i.12xlarge.x86-64-v3-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O3,18106383.986655943,487059.9404249907,230326.98589009605,38.9757
m6i.12xlarge.x86-64-v3-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O3,18106383.986655943,487059.9404249907,230326.98589009605,35.413
m6i.12xlarge.znver1-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Os,35020106.652463116,445031.0858611502,193210.4804535456,31.0111
m6i.12xlarge.znver1-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Os,35020106.652463116,445031.0858611502,193210.4804535456,28.1613
m6i.12xlarge.znver1-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Os,35020106.652463116,445031.0858611502,193210.4804535456,32.5793
m6i.12xlarge.sandybridge-O1.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O1,26950971.74121809,532471.0079413704,255130.38322784548,28.8771
m6i.12xlarge.sandybridge-O1.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O1,26950971.74121809,532471.0079413704,255130.38322784548,31.0112
m6i.12xlarge.sandybridge-O1.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O1,26950971.74121809,532471.0079413704,255130.38322784548,29.1633
m6i.12xlarge.x86-64-v2-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O0,2715208126.9564877,21849.0,985.0,13.3759
m6i.12xlarge.x86-64-v2-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O0,2715208126.9564877,21849.0,985.0,14.7504
m6i.12xlarge.x86-64-v2-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v2,2.0,O0,2715208126.9564877,21849.0,985.0,17.1443
m6i.12xlarge.skylake-Og.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Og,43795592.7842544,457490.4174910175,181568.2080840742,23.4865
m6i.12xlarge.skylake-Og.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Og,43795592.7842544,457490.4174910175,181568.2080840742,28.7087
m6i.12xlarge.skylake-Og.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Og,43795592.7842544,457490.4174910175,181568.2080840742,26.167
m6i.12xlarge.ivybridge-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O3,30380966.859109707,93417.33194444444,43648.42777777778,32.379
m6i.12xlarge.ivybridge-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O3,30380966.859109707,93417.33194444444,43648.42777777778,32.6885
m6i.12xlarge.ivybridge-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,O3,30380966.859109707,93417.33194444444,43648.42777777778,34.7903
m6i.12xlarge.broadwell-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Ofast,149047681.11061797,408277.5893780426,194029.58014170662,30.4054
m6i.12xlarge.broadwell-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Ofast,149047681.11061797,408277.5893780426,194029.58014170662,33.9123
m6i.12xlarge.broadwell-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Ofast,149047681.11061797,408277.5893780426,194029.58014170662,38.5725
m6i.12xlarge.native-O2.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,O2,76346707.87842058,493376.0357353138,217608.70993178673,27.3737
m6i.12xlarge.native-O2.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,O2,76346707.87842058,493376.0357353138,217608.70993178673,31.67
m6i.12xlarge.native-O2.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,O2,76346707.87842058,493376.0357353138,217608.70993178673,31.3176
m6i.12xlarge.znver4-O2.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O2,49508096.43146117,541932.3252316415,265347.0496902156,23.5907
m6i.12xlarge.znver4-O2.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O2,49508096.43146117,541932.3252316415,265347.0496902156,26.6823
m6i.12xlarge.znver4-O2.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O2,49508096.43146117,541932.3252316415,265347.0496902156,31.3946
m6i.12xlarge.znver3-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Os,61176451.441028565,279079.0222222222,75123.55555555555,30.8333
m6i.12xlarge.znver3-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Os,61176451.441028565,279079.0222222222,75123.55555555555,28.1904
m6i.12xlarge.znver3-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Os,61176451.441028565,279079.0222222222,75123.55555555555,25.0466
m6i.12xlarge.znver1-O1.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O1,33127570.147871487,471525.6005222859,221883.6482461307,23.9352
m6i.12xlarge.znver1-O1.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O1,33127570.147871487,471525.6005222859,221883.6482461307,32.7654
m6i.12xlarge.znver1-O1.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,O1,33127570.147871487,471525.6005222859,221883.6482461307,31.713
m6i.12xlarge.sandybridge-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Os,17412016.683813296,612249.2185458059,195665.28159726507,29.0978
m6i.12xlarge.sandybridge-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Os,17412016.683813296,612249.2185458059,195665.28159726507,27.8481
m6i.12xlarge.sandybridge-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,Os,17412016.683813296,612249.2185458059,195665.28159726507,28.8646
m6i.12xlarge.btver2-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Os,72056416.54946508,421360.11604871665,175042.47009818436,31.2456
m6i.12xlarge.btver2-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Os,72056416.54946508,421360.11604871665,175042.47009818436,32.01
m6i.12xlarge.btver2-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Os,72056416.54946508,421360.11604871665,175042.47009818436,27.6773
m6i.12xlarge.znver2-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Os,28315547.925449327,444473.8856277027,194369.12021409505,24.0087
m6i.12xlarge.znver2-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Os,28315547.925449327,444473.8856277027,194369.12021409505,24.9806
m6i.12xlarge.znver2-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver2,2.0,Os,28315547.925449327,444473.8856277027,194369.12021409505,29.1035
m6i.12xlarge.znver3-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Ofast,73515721.43362571,43827.0,1077.0,34.6609
m6i.12xlarge.znver3-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Ofast,73515721.43362571,43827.0,1077.0,37.3131
m6i.12xlarge.znver3-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,Ofast,73515721.43362571,43827.0,1077.0,37.0577
m6i.12xlarge.broadwell-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Os,86302783.72483622,411896.2993323974,189251.75751251355,32.3465
m6i.12xlarge.broadwell-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Os,86302783.72483622,411896.2993323974,189251.75751251355,34.0119
m6i.12xlarge.broadwell-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,broadwell,2.0,Os,86302783.72483622,411896.2993323974,189251.75751251355,33.0667
m6i.12xlarge.znver3-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O3,190577065.26684287,361624.0112676677,172892.99407918757,36.5725
m6i.12xlarge.znver3-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O3,190577065.26684287,361624.0112676677,172892.99407918757,34.7762
m6i.12xlarge.znver3-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O3,190577065.26684287,361624.0112676677,172892.99407918757,26.3843
m6i.12xlarge.haswell-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O3,29334561.918643054,486687.0278750831,259068.7148352312,30.6426
m6i.12xlarge.haswell-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O3,29334561.918643054,486687.0278750831,259068.7148352312,36.2941
m6i.12xlarge.haswell-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,O3,29334561.918643054,486687.0278750831,259068.7148352312,35.8235
m6i.12xlarge.znver3-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O0,2742042886.537947,308665.0,5048.0,14.8295
m6i.12xlarge.znver3-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O0,2742042886.537947,308665.0,5048.0,20.4702
m6i.12xlarge.znver3-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver3,2.0,O0,2742042886.537947,308665.0,5048.0,17.3806
m6i.12xlarge.sapphirerapids-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O0,2323326113.920846,354485.57854543533,154254.25363610176,20.9331
m6i.12xlarge.sapphirerapids-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O0,2323326113.920846,354485.57854543533,154254.25363610176,21.0455
m6i.12xlarge.sapphirerapids-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sapphirerapids,2.0,O0,2323326113.920846,354485.57854543533,154254.25363610176,19.1719
m6i.12xlarge.haswell-Og.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,Og,42844916.46227569,280917.88855329517,122197.62290330397,28.7768
m6i.12xlarge.haswell-Og.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,Og,42844916.46227569,280917.88855329517,122197.62290330397,15.7434
m6i.12xlarge.haswell-Og.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,haswell,2.0,Og,42844916.46227569,280917.88855329517,122197.62290330397,29.6538
m6i.12xlarge.znver1-Og.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Og,55852106.428185835,403984.9948324824,180166.29991778542,30.2387
m6i.12xlarge.znver1-Og.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Og,55852106.428185835,403984.9948324824,180166.29991778542,22.0423
m6i.12xlarge.znver1-Og.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Og,55852106.428185835,403984.9948324824,180166.29991778542,29.9833
m6i.12xlarge.ivybridge-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Ofast,80913151.41348062,461038.9501382806,208211.97763687704,34.6502
m6i.12xlarge.ivybridge-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Ofast,80913151.41348062,461038.9501382806,208211.97763687704,25.9032
m6i.12xlarge.ivybridge-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,ivybridge,2.0,Ofast,80913151.41348062,461038.9501382806,208211.97763687704,32.7257
m6i.12xlarge.znver1-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Ofast,20084051.09036559,385980.7993789133,105029.22963820303,36.5237
m6i.12xlarge.znver1-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Ofast,20084051.09036559,385980.7993789133,105029.22963820303,35.824
m6i.12xlarge.znver1-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver1,2.0,Ofast,20084051.09036559,385980.7993789133,105029.22963820303,36.2217
m6i.12xlarge.btver2-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Ofast,19884066.399892144,376470.0780846383,153684.5783967764,35.6233
m6i.12xlarge.btver2-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Ofast,19884066.399892144,376470.0780846383,153684.5783967764,35.0291
m6i.12xlarge.btver2-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,Ofast,19884066.399892144,376470.0780846383,153684.5783967764,36.3318
m6i.12xlarge.native-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,Ofast,574570696.603086,595224.4523373477,284068.78358828253,35.8562
m6i.12xlarge.native-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,Ofast,574570696.603086,595224.4523373477,284068.78358828253,40.699
m6i.12xlarge.native-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,Ofast,574570696.603086,595224.4523373477,284068.78358828253,39.5201
m6i.12xlarge.znver4-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Ofast,16441875.313815426,321658.0,3999.0,35.6862
m6i.12xlarge.znver4-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Ofast,16441875.313815426,321658.0,3999.0,29.2209
m6i.12xlarge.znver4-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Ofast,16441875.313815426,321658.0,3999.0,29.3888
m6i.12xlarge.skylake-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Ofast,100499578.36105245,562475.4116101463,248487.72015220014,29.2255
m6i.12xlarge.skylake-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Ofast,100499578.36105245,562475.4116101463,248487.72015220014,33.602
m6i.12xlarge.skylake-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Ofast,100499578.36105245,562475.4116101463,248487.72015220014,36.4161
m6i.12xlarge.x86-64-v3-O2.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O2,150276462.8891383,470779.6775261032,219973.54960659245,26.6716
m6i.12xlarge.x86-64-v3-O2.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O2,150276462.8891383,470779.6775261032,219973.54960659245,27.4541
m6i.12xlarge.x86-64-v3-O2.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,O2,150276462.8891383,470779.6775261032,219973.54960659245,27.578
m6i.12xlarge.x86-64-v3-Ofast.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Ofast,52605949.57580031,30714.0,3681.0,30.9963
m6i.12xlarge.x86-64-v3-Ofast.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Ofast,52605949.57580031,30714.0,3681.0,37.7705
m6i.12xlarge.x86-64-v3-Ofast.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v3,2.0,Ofast,52605949.57580031,30714.0,3681.0,37.2497
m6i.12xlarge.znver4-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O0,2508407060.082369,420372.2631561661,191923.1200886435,9.63724
m6i.12xlarge.znver4-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O0,2508407060.082369,420372.2631561661,191923.1200886435,13.6021
m6i.12xlarge.znver4-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O0,2508407060.082369,420372.2631561661,191923.1200886435,15.2569
m6i.12xlarge.znver4-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Os,38263445.59139291,632192.1143475018,282013.6008164895,27.9332
m6i.12xlarge.znver4-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Os,38263445.59139291,632192.1143475018,282013.6008164895,22.1521
m6i.12xlarge.znver4-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,Os,38263445.59139291,632192.1143475018,282013.6008164895,31.0411
m6i.12xlarge.skylake-O2.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O2,27727079.326308772,535593.0058461041,281957.43490844674,32.6617
m6i.12xlarge.skylake-O2.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O2,27727079.326308772,535593.0058461041,281957.43490844674,26.3872
m6i.12xlarge.skylake-O2.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,O2,27727079.326308772,535593.0058461041,281957.43490844674,26.1897
m6i.12xlarge.native-O0.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,O0,1808509594.5113986,299780.9057725289,138208.67466380063,18.4653
m6i.12xlarge.native-O0.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,O0,1808509594.5113986,299780.9057725289,138208.67466380063,14.6684
m6i.12xlarge.native-O0.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,native,2.0,O0,1808509594.5113986,299780.9057725289,138208.67466380063,15.2332
m6i.12xlarge.x86-64-v4-Og.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,Og,103557907.90364401,630568.5497691066,157140.43458873217,29.0723
m6i.12xlarge.x86-64-v4-Og.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,Og,103557907.90364401,630568.5497691066,157140.43458873217,27.3906
m6i.12xlarge.x86-64-v4-Og.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,x86-64-v4,2.0,Og,103557907.90364401,630568.5497691066,157140.43458873217,30.8469
m6i.12xlarge.sandybridge-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O3,46853727.611621656,646932.2728768782,151790.93567600255,35.0416
m6i.12xlarge.sandybridge-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O3,46853727.611621656,646932.2728768782,151790.93567600255,34.3764
m6i.12xlarge.sandybridge-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,sandybridge,2.0,O3,46853727.611621656,646932.2728768782,151790.93567600255,28.2
m6i.12xlarge.skylake-Os.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Os,62771440.7389593,401763.0,4373.0,31.9907
m6i.12xlarge.skylake-Os.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Os,62771440.7389593,401763.0,4373.0,30.7247
m6i.12xlarge.skylake-Os.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,skylake,2.0,Os,62771440.7389593,401763.0,4373.0,20.3478
m6i.12xlarge.znver4-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O3,66530548.29989953,603168.361754736,166917.00192123462,29.4553
m6i.12xlarge.znver4-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O3,66530548.29989953,603168.361754736,166917.00192123462,34.5747
m6i.12xlarge.znver4-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,znver4,2.0,O3,66530548.29989953,603168.361754736,166917.00192123462,31.735
m6i.12xlarge.btver2-O3.0.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O3,29870289.785822365,61337.0,1304373.0,29.7694
m6i.12xlarge.btver2-O3.1.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O3,29870289.785822365,61337.0,1304373.0,23.3919
m6i.12xlarge.btver2-O3.2.0,true,6,106,Intel,6.1.134-152.225.amzn2023.x86_64,6,1,134,amzn,2023,2023,btver2,2.0,O3,29870289.785822365,61337.0,1304373.0,34.0995
