,experiment,cloud,env,env_type,nodes,application,problem_size,metric,value,gpu_count,filename,iteration
7312,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,x86-64-v2-O1,compatible,0.36743092298647856,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/x86-64-v2-O1/hpcg.out,
7313,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,x86-64-v2-O1,fom,6.474757495590829,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/x86-64-v2-O1/hpcg.out,0
7314,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,x86-64-v2-O1,fom,5.878049676660788,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/x86-64-v2-O1/hpcg.out,1
7315,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,x86-64-v2-O1,fom,6.9432319223985886,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/x86-64-v2-O1/hpcg.out,2
7316,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,btver2-Og,compatible,0.36743092298647856,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/btver2-Og/hpcg.out,
7317,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,btver2-Og,fom,5.799088771310993,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/btver2-Og/hpcg.out,0
7318,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,btver2-Og,fom,5.6119929453262785,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/btver2-Og/hpcg.out,1
7319,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,btver2-Og,fom,6.579512051734274,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/btver2-Og/hpcg.out,2
7320,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,icelake-server-O2,compatible,0.36743092298647856,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/icelake-server-O2/hpcg.out,
7321,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,icelake-server-O2,fom,6.459362139917695,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/icelake-server-O2/hpcg.out,0
7322,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,icelake-server-O2,fom,6.725345385067607,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/icelake-server-O2/hpcg.out,1
7323,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,icelake-server-O2,fom,6.551293356848912,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/icelake-server-O2/hpcg.out,2
7324,aws/c6in.12xlarge/cpu,aws,c6in.12xlarge,cpu,1,hpcg,native-O3,compatible,0.36743092298647856,0,/home/vanessa/Desktop/Code/aws-performance-study/experiment/eks/cpu/hpcg-matrix/logs/hpcg/c6in.12xlarge/native-O3/hpcg.out,
